3.31131121482591e+00,9.99066777734842e-01,-9.43954181074944e-07
3.38844156139202e+00,9.99066777734146e-01,-9.65941698524143e-07
3.46736850452531e+00,9.99066777734485e-01,-9.88441371045983e-07
3.54813389233575e+00,9.99066777733229e-01,-1.01146512826920e-06
3.63078054770101e+00,9.99066777733398e-01,-1.03502517769019e-06
3.71535229097172e+00,9.99066777732511e-01,-1.05913401116176e-06
3.80189396320560e+00,9.99066777732664e-01,-1.08380441150170e-06
3.89045144994280e+00,9.99066777732643e-01,-1.10904945928669e-06
3.98107170553496e+00,9.99066777732868e-01,-1.13488253977274e-06
4.07380277804112e+00,9.99066777732850e-01,-1.16131735000438e-06
4.16869383470335e+00,9.99066777732073e-01,-1.18836790606949e-06
4.26579518801592e+00,9.99066777732279e-01,-1.21604855052554e-06
4.36515832240165e+00,9.99066777731487e-01,-1.24437396001502e-06
4.46683592150962e+00,9.99066777731002e-01,-1.27335915305469e-06
4.57088189614874e+00,9.99066777730877e-01,-1.30301949796454e-06
4.67735141287197e+00,9.99066777729985e-01,-1.33337072106572e-06
4.78630092322637e+00,9.99066777730495e-01,-1.36442891496468e-06
4.89778819368445e+00,9.99066777729256e-01,-1.39621054714385e-06
5.01187233627271e+00,9.99066777729542e-01,-1.42873246862708e-06
5.12861383991364e+00,9.99066777728974e-01,-1.46201192297787e-06
5.24807460249771e+00,9.99066777727659e-01,-1.49606655539011e-06
5.37031796370252e+00,9.99066777726656e-01,-1.53091442210914e-06
5.49540873857623e+00,9.99066777727033e-01,-1.56657399990750e-06
5.62341325190348e+00,9.99066777726458e-01,-1.60306419597698e-06
5.75439937337156e+00,9.99066777726523e-01,-1.64040435789856e-06
5.88843655355588e+00,9.99066777725715e-01,-1.67861428392281e-06
6.02559586074356e+00,9.99066777725780e-01,-1.71771423346286e-06
6.16595001861481e+00,9.99066777724784e-01,-1.75772493781884e-06
6.30957344480192e+00,9.99066777724012e-01,-1.79866761120685e-06
6.45654229034654e+00,9.99066777722846e-01,-1.84056396197026e-06
6.60693448007594e+00,9.99066777722628e-01,-1.88343620409755e-06
6.76082975391980e+00,9.99066777721783e-01,-1.92730706902978e-06
6.91830970918935e+00,9.99066777721520e-01,-1.97219981767892e-06
7.07945784384136e+00,9.99066777719451e-01,-2.01813825276179e-06
7.24435960074988e+00,9.99066777719023e-01,-2.06514673147224e-06
7.41310241300916e+00,9.99066777718018e-01,-2.11325017831009e-06
7.58577575029182e+00,9.99066777717113e-01,-2.16247409836205e-06
7.76247116628690e+00,9.99066777716127e-01,-2.21284459080216e-06
7.94328234724279e+00,9.99066777715434e-01,-2.26438836272033e-06
8.12830516164097e+00,9.99066777714487e-01,-2.31713274332255e-06
8.31763771102669e+00,9.99066777712611e-01,-2.37110569836929e-06
8.51138038202374e+00,9.99066777712762e-01,-2.42633584503070e-06
8.70963589956078e+00,9.99066777712080e-01,-2.48285246707415e-06
8.91250938133743e+00,9.99066777709049e-01,-2.54068553036421e-06
9.12010839355907e+00,9.99066777708362e-01,-2.59986569873467e-06
9.33254300796988e+00,9.99066777706981e-01,-2.66042435029847e-06
9.54992586021433e+00,9.99066777705972e-01,-2.72239359407522e-06
9.77237220955808e+00,9.99066777704906e-01,-2.78580628695177e-06
9.99999999999997e+00,9.99066777702639e-01,-2.85069605119531e-06
1.02329299228075e+01,9.99066777700882e-01,-2.91709729219452e-06
1.04712854805090e+01,9.99066777697749e-01,-2.98504521681383e-06
1.07151930523760e+01,9.99066777696008e-01,-3.05457585186318e-06
1.09647819614318e+01,9.99066777693748e-01,-3.12572606349244e-06
1.12201845430196e+01,9.99066777692390e-01,-3.19853357642014e-06
1.14815362149688e+01,9.99066777690011e-01,-3.27303699417512e-06
1.17489755493953e+01,9.99066777687749e-01,-3.34927581945595e-06
1.20226443461741e+01,9.99066777684787e-01,-3.42729047509445e-06
1.23026877081238e+01,9.99066777682561e-01,-3.50712232551074e-06
1.25892541179416e+01,9.99066777679900e-01,-3.58881369856491e-06
1.28824955169313e+01,9.99066777677085e-01,-3.67240790815088e-06
1.31825673855640e+01,9.99066777674543e-01,-3.75794927697711e-06
1.34896288259165e+01,9.99066777670971e-01,-3.84548316022156e-06
1.38038426460288e+01,9.99066777668555e-01,-3.93505596953447e-06
1.41253754462275e+01,9.99066777665084e-01,-4.02671519759145e-06
1.44543977074592e+01,9.99066777661622e-01,-4.12050944330581e-06
1.47910838816820e+01,9.99066777657748e-01,-4.21648843764274e-06
1.51356124843620e+01,9.99066777653730e-01,-4.31470306992648e-06
1.54881661891248e+01,9.99066777650013e-01,-4.41520541489970e-06
1.58489319246111e+01,9.99066777644601e-01,-4.51804876014511e-06
1.62181009735892e+01,9.99066777640211e-01,-4.62328763460991e-06
1.65958690743755e+01,9.99066777637488e-01,-4.73097783737761e-06
1.69824365246174e+01,9.99066777631846e-01,-4.84117646711964e-06
1.73780082874937e+01,9.99066777625632e-01,-4.95394195269842e-06
1.77827941003892e+01,9.99066777620600e-01,-5.06933408381766e-06
1.81970085860998e+01,9.99066777614554e-01,-5.18741404292011e-06
1.86208713666286e+01,9.99066777608674e-01,-5.30824443755010e-06
1.90546071796324e+01,9.99066777602586e-01,-5.43188933359946e-06
1.94984459975804e+01,9.99066777596917e-01,-5.55841428919017e-06
1.99526231496887e+01,9.99066777589931e-01,-5.68788638954181e-06
2.04173794466952e+01,9.99066777581961e-01,-5.82037428249049e-06
2.08929613085403e+01,9.99066777575736e-01,-5.95594821484628e-06
2.13796208950222e+01,9.99066777568091e-01,-6.09468006968971e-06
2.18776162394954e+01,9.99066777560451e-01,-6.23664340445478e-06
2.23872113856833e+01,9.99066777552058e-01,-6.38191349004180e-06
2.29086765276776e+01,9.99066777542780e-01,-6.53056735054713e-06
2.34422881531991e+01,9.99066777534029e-01,-6.68268380420445e-06
2.39883291901948e+01,9.99066777524224e-01,-6.83834350509680e-06
2.45470891568502e+01,9.99066777514444e-01,-6.99762898615499e-06
2.51188643150957e+01,9.99066777503706e-01,-7.16062470260104e-06
2.57039578276885e+01,9.99066777492896e-01,-7.32741707681464e-06
2.63026799189537e+01,9.99066777481782e-01,-7.49809454449176e-06
2.69153480392690e+01,9.99066777469071e-01,-7.67274760091027e-06
2.75422870333815e+01,9.99066777456052e-01,-7.85146884954619e-06
2.81838293126444e+01,9.99066777443078e-01,-8.03435305067966e-06
2.88403150312659e+01,9.99066777428820e-01,-8.22149717193656e-06
2.95120922666637e+01,9.99066777413506e-01,-8.41300043956373e-06
3.01995172040200e+01,9.99066777399010e-01,-8.60896439123416e-06
3.09029543251358e+01,9.99066777382073e-01,-8.80949292948296e-06
3.16227766016837e+01,9.99066777364846e-01,-9.01469237720458e-06
3.23593656929627e+01,9.99066777348559e-01,-9.22467153386297e-06
3.31131121482590e+01,9.99066777329649e-01,-9.43954173310811e-06
3.38844156139201e+01,9.99066777310413e-01,-9.65941690211064e-06
3.46736850452530e+01,9.99066777290639e-01,-9.88441362137121e-06
3.54813389233574e+01,9.99066777269930e-01,-1.01146511872220e-05
3.63078054770100e+01,9.99066777246757e-01,-1.03502516745808e-05
3.71535229097171e+01,9.99066777223896e-01,-1.05913400019551e-05
3.80189396320559e+01,9.99066777199735e-01,-1.08380439975552e-05
3.89045144994279e+01,9.99066777173431e-01,-1.10904944669905e-05
3.98107170553495e+01,9.99066777146585e-01,-1.13488252628776e-05
4.07380277804111e+01,9.99066777119860e-01,-1.16131733555132e-05
4.16869383470333e+01,9.99066777089726e-01,-1.18836789058235e-05
4.26579518801591e+01,9.99066777061079e-01,-1.21604853392884e-05
4.36515832240164e+01,9.99066777028292e-01,-1.24437394223566e-05
4.46683592150961e+01,9.99066776993295e-01,-1.27335913400537e-05
4.57088189614873e+01,9.99066776959441e-01,-1.30301947755117e-05
4.67735141287196e+01,9.99066776921614e-01,-1.33337069919374e-05
4.78630092322636e+01,9.99066776883121e-01,-1.36442889152340e-05
4.89778819368444e+01,9.99066776844081e-01,-1.39621052202111e-05
5.01187233627270e+01,9.99066776802383e-01,-1.42873244170933e-05
5.12861383991362e+01,9.99066776756941e-01,-1.46201189414118e-05
5.24807460249770e+01,9.99066776710253e-01,-1.49606652449776e-05
5.37031796370250e+01,9.99066776662580e-01,-1.53091438899900e-05
5.49540873857622e+01,9.99066776612967e-01,-1.56657396442331e-05
5.62341325190346e+01,9.99066776559482e-01,-1.60306415795953e-05
5.75439937337154e+01,9.99066776502691e-01,-1.64040431717183e-05
5.88843655355586e+01,9.99066776444720e-01,-1.67861424027897e-05
6.02559586074355e+01,9.99066776384781e-01,-1.71771418668836e-05
6.16595001861479e+01,9.99066776320316e-01,-1.75772488770848e-05
6.30957344480190e+01,9.99066776253152e-01,-1.79866755750549e-05
6.45654229034652e+01,9.99066776183908e-01,-1.84056390442320e-05
6.60693448007593e+01,9.99066776109207e-01,-1.88343614243838e-05
6.76082975391978e+01,9.99066776033093e-01,-1.92730700295029e-05
6.91830970918933e+01,9.99066775952793e-01,-1.97219974688129e-05
7.07945784384134e+01,9.99066775867662e-01,-2.01813817692158e-05
7.24435960074986e+01,9.99066775779948e-01,-2.06514665020396e-05
7.41310241300914e+01,9.99066775687441e-01,-2.11325009122107e-05
7.58577575029180e+01,9.99066775590338e-01,-2.16247400504564e-05
7.76247116628688e+01,9.99066775488551e-01,-2.21284449081263e-05
7.94328234724277e+01,9.99066775383474e-01,-2.26438825557342e-05
8.12830516164095e+01,9.99066775272114e-01,-2.31713262851471e-05
8.31763771102667e+01,9.99066775157186e-01,-2.37110557534923e-05
8.51138038202372e+01,9.99066775034996e-01,-2.42633571322418e-05
8.70963589956076e+01,9.99066774906609e-01,-2.48285232583531e-05
8.91250938133741e+01,9.99066774773216e-01,-2.54068537902028e-05
9.12010839355905e+01,9.99066774633194e-01,-2.59986553657534e-05
9.33254300796986e+01,9.99066774487374e-01,-2.66042417654631e-05
9.54992586021431e+01,9.99066774335254e-01,-2.72239340789357e-05
9.77237220955805e+01,9.99066774175412e-01,-2.78580608745981e-05
9.99999999999995e+01,9.99066774006713e-01,-2.85069583742664e-05
1.02329299228075e+02,9.99066773829492e-01,-2.91709706315318e-05
1.04712854805089e+02,9.99066773646883e-01,-2.98504497136190e-05
1.07151930523760e+02,9.99066773453911e-01,-3.05457558887742e-05
1.09647819614318e+02,9.99066773250710e-01,-3.12572578169031e-05
1.12201845430196e+02,9.99066773040359e-01,-3.19853327446751e-05
1.14815362149688e+02,9.99066772818153e-01,-3.27303667063152e-05
1.17489755493952e+02,9.99066772587402e-01,-3.34927547276724e-05
1.20226443461741e+02,9.99066772343194e-01,-3.42729010362122e-05
1.23026877081237e+02,9.99066772088521e-01,-3.50712192743530e-05
1.25892541179416e+02,9.99066771822735e-01,-3.58881327202714e-05
1.28824955169313e+02,9.99066771544703e-01,-3.67240745109742e-05
1.31825673855640e+02,9.99066771251601e-01,-3.75794878726151e-05
1.34896288259165e+02,9.99066770946092e-01,-3.84548263548799e-05
1.38038426460288e+02,9.99066770626074e-01,-3.93505540727610e-05
1.41253754462275e+02,9.99066770291506e-01,-4.02671459511631e-05
1.44543977074592e+02,9.99066769940312e-01,-4.12050879775756e-05
1.47910838816820e+02,9.99066769572607e-01,-4.21648774592695e-05
1.51356124843620e+02,9.99066769187788e-01,-4.31470232873338e-05
1.54881661891247e+02,9.99066768783600e-01,-4.41520462066966e-05
1.58489319246110e+02,9.99066768361743e-01,-4.51804790912366e-05
1.62181009735892e+02,9.99066767920015e-01,-4.62328672275313e-05
1.65958690743755e+02,9.99066767458398e-01,-4.73097686024991e-05
1.69824365246173e+02,9.99066766975255e-01,-4.84117542012548e-05
1.73780082874936e+02,9.99066766466748e-01,-4.95394083083658e-05
1.77827941003891e+02,9.99066765936058e-01,-5.06933288170898e-05
1.81970085860997e+02,9.99066765378240e-01,-5.18741275483407e-05
1.86208713666286e+02,9.99066764795180e-01,-5.30824305733354e-05
1.90546071796323e+02,9.99066764186435e-01,-5.43188785467425e-05
1.94984459975803e+02,9.99066763548113e-01,-5.55841270447772e-05
1.99526231496887e+02,9.99066762877416e-01,-5.68788469153019e-05
2.04173794466952e+02,9.99066762178594e-01,-5.82037246300441e-05
2.08929613085403e+02,9.99066761445044e-01,-5.95594626521453e-05
2.13796208950222e+02,9.99066760677696e-01,-6.09467798064770e-05
2.18776162394954e+02,9.99066759872683e-01,-6.23664116603991e-05
2.23872113856832e+02,9.99066759029531e-01,-6.38191109155455e-05
2.29086765276776e+02,9.99066758148683e-01,-6.53056478048530e-05
2.34422881531991e+02,9.99066757226567e-01,-6.68268105028947e-05
2.39883291901947e+02,9.99066756258729e-01,-6.83834055430817e-05
2.45470891568501e+02,9.99066755247586e-01,-6.99762582432121e-05
2.51188643150956e+02,9.99066754186159e-01,-7.16062131459003e-05
2.57039578276885e+02,9.99066753076951e-01,-7.32741344654176e-05
2.63026799189536e+02,9.99066751913216e-01,-7.49809065456438e-05
2.69153480392690e+02,9.99066750695747e-01,-7.67274343283546e-05
2.75422870333815e+02,9.99066749422686e-01,-7.85146438331107e-05
2.81838293126443e+02,9.99066748089190e-01,-8.03434826503110e-05
2.88403150312659e+02,9.99066746690904e-01,-8.22149204402718e-05
2.95120922666637e+02,9.99066745227201e-01,-8.41299494494851e-05
3.01995172040200e+02,9.99066743695481e-01,-8.60895850357266e-05
3.09029543251357e+02,9.99066742092112e-01,-8.80948662073631e-05
3.16227766016836e+02,9.99066740411631e-01,-9.01468561726705e-05
3.23593656929626e+02,9.99066738653116e-01,-9.22466429044043e-05
3.31131121482589e+02,9.99066736808763e-01,-9.43953397177126e-05
3.38844156139200e+02,9.99066734881241e-01,-9.65940858561314e-05
3.46736850452529e+02,9.99066732861982e-01,-9.88440471010119e-05
3.54813389233573e+02,9.99066730746879e-01,-1.01146416385926e-04
3.63078054770099e+02,9.99066728532195e-01,-1.03502414430531e-04
3.71535229097170e+02,9.99066726212773e-01,-1.05913290386957e-04
3.80189396320558e+02,9.99066723784877e-01,-1.08380322502005e-04
3.89045144994278e+02,9.99066721241020e-01,-1.10904818795534e-04
3.98107170553494e+02,9.99066718579428e-01,-1.13488117750913e-04
4.07380277804110e+02,9.99066715791386e-01,-1.16131589031926e-04
4.16869383470332e+02,9.99066712871264e-01,-1.18836634198931e-04
4.26579518801589e+02,9.99066709814421e-01,-1.21604687457874e-04
4.36515832240163e+02,9.99066706613626e-01,-1.24437216420983e-04
4.46683592150960e+02,9.99066703261148e-01,-1.27335722881274e-04
4.57088189614872e+02,9.99066699749816e-01,-1.30301743611164e-04
4.67735141287195e+02,9.99066696074698e-01,-1.33336851174523e-04
4.78630092322635e+02,9.99066692228005e-01,-1.36442654763639e-04
4.89778819368442e+02,9.99066688197177e-01,-1.39620801050559e-04
5.01187233627268e+02,9.99066683976087e-01,-1.42872975057623e-04
5.12861383991361e+02,9.99066679558237e-01,-1.46200901053030e-04
5.24807460249769e+02,9.99066674930952e-01,-1.49606343466139e-04
5.37031796370249e+02,9.99066670085220e-01,-1.53091107818133e-04
5.49540873857620e+02,9.99066665011134e-01,-1.56657041682939e-04
5.62341325190345e+02,9.99066659699475e-01,-1.60306035664100e-04
5.75439937337152e+02,9.99066654137732e-01,-1.64040024398232e-04
5.88843655355584e+02,9.99066648311803e-01,-1.67860987579178e-04
6.02559586074353e+02,9.99066642213233e-01,-1.71770951006382e-04
6.16595001861477e+02,9.99066635825902e-01,-1.75771987660417e-04
6.30957344480188e+02,9.99066629137639e-01,-1.79866218802938e-04
6.45654229034650e+02,9.99066622133385e-01,-1.84055815093304e-04
6.60693448007591e+02,9.99066614800909e-01,-1.88342997747219e-04
6.76082975391976e+02,9.99066607122236e-01,-1.92730039708280e-04
6.91830970918931e+02,9.99066599081538e-01,-1.97219266856530e-04
7.07945784384132e+02,9.99066590661950e-01,-2.01813059237598e-04
7.24435960074984e+02,9.99066581845888e-01,-2.06513852322541e-04
7.41310241300911e+02,9.99066572614251e-01,-2.11324138303085e-04
7.58577575029177e+02,9.99066562946142e-01,-2.16246467405571e-04
7.76247116628685e+02,9.99066552824014e-01,-2.21283449248140e-04
7.94328234724275e+02,9.99066542223465e-01,-2.26437754220726e-04
8.12830516164092e+02,9.99066531125675e-01,-2.31712114895869e-04
8.31763771102664e+02,9.99066519503834e-01,-2.37109327478805e-04
8.51138038202369e+02,9.99066507333763e-01,-2.42632253297925e-04
8.70963589956073e+02,9.99066494589421e-01,-2.48283820297907e-04
8.91250938133738e+02,9.99066481245887e-01,-2.54067024612020e-04
9.12010839355902e+02,9.99066467272677e-01,-2.59984932142525e-04
9.33254300796983e+02,9.99066452642705e-01,-2.66040680172892e-04
9.54992586021428e+02,9.99066437320238e-01,-2.72237479050232e-04
9.77237220955802e+02,9.99066421278619e-01,-2.78578613860861e-04
9.99999999999991e+02,9.99066404479200e-01,-2.85067446191098e-04
1.02329299228075e+03,9.99066386887839e-01,-2.91707415893344e-04
1.04712854805089e+03,9.99066368469807e-01,-2.98502042912018e-04
1.07151930523760e+03,9.99066349182413e-01,-3.05454929149998e-04
1.09647819614318e+03,9.99066328986361e-01,-3.12569760360417e-04
1.12201845430195e+03,9.99066307838518e-01,-3.19850308121065e-04
1.14815362149687e+03,9.99066285693649e-01,-3.27300431809580e-04
1.17489755493952e+03,9.99066262504336e-01,-3.34924080655255e-04
1.20226443461740e+03,9.99066238224646e-01,-3.42725295822027e-04
1.23026877081237e+03,9.99066212800059e-01,-3.50708212560480e-04
1.25892541179416e+03,9.99066186176854e-01,-3.58877062376234e-04
1.28824955169312e+03,9.99066158300090e-01,-3.67236175287127e-04
1.31825673855640e+03,9.99066129108711e-01,-3.75789982093938e-04
1.34896288259164e+03,9.99066098542515e-01,-3.84543016738358e-04
1.38038426460287e+03,9.99066066535860e-01,-3.93499918698549e-04
1.41253754462274e+03,9.99066033019145e-01,-4.02665435432614e-04
1.44543977074591e+03,9.99065997926542e-01,-4.12044424892608e-04
1.47910838816819e+03,9.99065961179068e-01,-4.21641858100385e-04
1.51356124843619e+03,9.99065922699546e-01,-4.31462821768263e-04
1.54881661891247e+03,9.99065882405469e-01,-4.41512520975747e-04
1.58489319246110e+03,9.99065840216779e-01,-4.51796281937730e-04
1.62181009735891e+03,9.99065796036422e-01,-4.62319554810344e-04
1.65958690743754e+03,9.99065749776708e-01,-4.73087916558497e-04
1.69824365246173e+03,9.99065701335721e-01,-4.84107073924003e-04
1.73780082874936e+03,9.99065650612947e-01,-4.95382866413275e-04
1.77827941003891e+03,9.99065597500539e-01,-5.06921269396189e-04
1.81970085860997e+03,9.99065541887238e-01,-5.18728397245422e-04
1.86208713666285e+03,9.99065483650118e-01,-5.30810506585983e-04
1.90546071796323e+03,9.99065422671966e-01,-5.43173999559767e-04
1.94984459975803e+03,9.99065358820113e-01,-5.55825427226590e-04
1.99526231496886e+03,9.99065291960603e-01,-5.68771493013080e-04
2.04173794466951e+03,9.99065221951738e-01,-5.82019056244725e-04
2.08929613085402e+03,9.99065148643182e-01,-5.95575135758331e-04
2.13796208950221e+03,9.99065071881512e-01,-6.09446913591272e-04
2.18776162394953e+03,9.99064991504165e-01,-6.23641738777013e-04
2.23872113856832e+03,9.99064907339766e-01,-6.38167131204549e-04
2.29086765276775e+03,9.99064819211796e-01,-6.53030785574988e-04
2.34422881531990e+03,9.99064726930611e-01,-6.68240575461244e-04
2.39883291901947e+03,9.99064630305615e-01,-6.83804557420379e-04
2.45470891568501e+03,9.99064529126764e-01,-6.99730975257636e-04
2.51188643150955e+03,9.99064423181426e-01,-7.16028264338371e-04
2.57039578276884e+03,9.99064312246752e-01,-7.32705056028393e-04
2.63026799189535e+03,9.99064196087767e-01,-7.49770182220141e-04
2.69153480392689e+03,9.99064074458179e-01,-7.67232679957384e-04
2.75422870333814e+03,9.99063947098420e-01,-7.85101796190311e-04
2.81838293126442e+03,9.99063813740761e-01,-8.03386992610446e-04
2.88403150312658e+03,9.99063674104016e-01,-8.22097950615173e-04
2.95120922666635e+03,9.99063527890491e-01,-8.41244576364327e-04
3.01995172040198e+03,9.99063374789916e-01,-8.60837005974728e-04
3.09029543251356e+03,9.99063214482139e-01,-8.80885610806963e-04
3.16227766016835e+03,9.99063046626263e-01,-9.01401002900222e-04
3.23593656929625e+03,9.99062870865298e-01,-9.22394040506661e-04
3.31131121482588e+03,9.99062686829221e-01,-9.43875833747420e-04
3.38844156139199e+03,9.99062494127256e-01,-9.65857750429922e-04
3.46736850452528e+03,9.99062292354591e-01,-9.88351421936521e-04
3.54813389233572e+03,9.99062081082443e-01,-1.01136874930360e-03
3.63078054770097e+03,9.99061859863231e-01,-1.03492190940865e-03
3.71535229097168e+03,9.99061628232365e-01,-1.05902336128031e-03
3.80189396320557e+03,9.99061385699070e-01,-1.08368585260040e-03
3.89045144994276e+03,9.99061131750821e-01,-1.10892242627309e-03
3.98107170553493e+03,9.99060865848340e-01,-1.13474642721691e-03
4.07380277804108e+03,9.99060587433538e-01,-1.16117150924211e-03
4.16869383470331e+03,9.99060295917539e-01,-1.18821164211933e-03
4.26579518801588e+03,9.99059990683640e-01,-1.21588111883019e-03
4.36515832240161e+03,9.99059671087280e-01,-1.24419456286373e-03
4.46683592150958e+03,9.99059336456857e-01,-1.27316693578960e-03
4.57088189614870e+03,9.99058986081784e-01,-1.30281354495327e-03
4.67735141287193e+03,9.99058619228256e-01,-1.33315005133020e-03
4.78630092322633e+03,9.99058235118113e-01,-1.36419247754707e-03
4.89778819368441e+03,9.99057832942302e-01,-1.39595721611435e-03
5.01187233627267e+03,9.99057411855815e-01,-1.42846103774880e-03
5.12861383991359e+03,9.99056970965076e-01,-1.46172109998916e-03
5.24807460249767e+03,9.99056509348540e-01,-1.49575495587123e-03
5.37031796370247e+03,9.99056026030619e-01,-1.53058056290532e-03
5.49540873857618e+03,9.99055519993418e-01,-1.56621629216664e-03
5.62341325190343e+03,9.99054990172252e-01,-1.60268093758530e-03
5.75439937337150e+03,9.99054435451750e-01,-1.63999372543678e-03
5.88843655355582e+03,9.99053854667141e-01,-1.67817432403596e-03
6.02559586074351e+03,9.99053246596212e-01,-1.71724285363025e-03
6.16595001861475e+03,9.99052609960985e-01,-1.75721989647112e-03
6.30957344480186e+03,9.99051943425641e-01,-1.79812650712990e-03
6.45654229034648e+03,9.99051245589629e-01,-1.83998422299572e-03
6.60693448007588e+03,9.99050514989336e-01,-1.88281507493044e-03
6.76082975391974e+03,9.99049750092138e-01,-1.92664159828050e-03
6.91830970918928e+03,9.99048949294630e-01,-1.97148684394393e-03
7.07945784384129e+03,9.99048110919092e-01,-2.01737438975978e-03
7.24435960074981e+03,9.99047233210785e-01,-2.06432835204832e-03
7.41310241300908e+03,9.99046314334940e-01,-2.11237339739830e-03
7.58577575029174e+03,9.99045352366347e-01,-2.16153475477276e-03
7.76247116628682e+03,9.99044345295214e-01,-2.21183822763343e-03
7.94328234724272e+03,9.99043291021607e-01,-2.26331020645557e-03
8.12830516164089e+03,9.99042187342795e-01,-2.31597768139928e-03
8.31763771102661e+03,9.99041031957643e-01,-2.36986825526749e-03
8.51138038202366e+03,9.99039822459728e-01,-2.42501015663936e-03
8.70963589956070e+03,9.99038556329601e-01,-2.48143225326230e-03
8.91250938133734e+03,9.99037230936617e-01,-2.53916406560514e-03
9.12010839355898e+03,9.99035843525143e-01,-2.59823578072223e-03
9.33254300796979e+03,9.99034391216566e-01,-2.65867826639244e-03
9.54992586021424e+03,9.99032870995204e-01,-2.72052308529641e-03
9.77237220955798e+03,9.99031279714865e-01,-2.78380250967432e-03
9.99999999999987e+03,9.99029614082267e-01,-2.84854953593131e-03
1.02329299228074e+04,9.99027870655874e-01,-2.91479789971427e-03
1.04712854805089e+04,9.99026045830975e-01,-2.98258209112748e-03
1.07151930523759e+04,9.99024135850661e-01,-3.05193737000368e-03
1.09647819614317e+04,9.99022136783049e-01,-3.12289978167771e-03
1.12201845430195e+04,9.99020044512661e-01,-3.19550617280687e-03
1.14815362149687e+04,9.99017854746969e-01,-3.26979420734956e-03
1.17489755493951e+04,9.99015562996883e-01,-3.34580238287334e-03
1.20226443461740e+04,9.99013164570822e-01,-3.42357004697062e-03
1.23026877081237e+04,9.99010654566804e-01,-3.50313741391136e-03
1.25892541179415e+04,9.99008027869505e-01,-3.58454558144211e-03
